,GEO_ID,NAME,H011A001,H011A002,H011A003,H011A004
1619,8710000US3614564,"ZCTA5 14564, New York",13916,9969,2296,1651
1620,8710000US3614568,"ZCTA5 14568, New York",5883,4711,806,366
1621,8710000US3614569,"ZCTA5 14569, New York",5947,3141,1228,1578
1622,8710000US3614571,"ZCTA5 14571, New York",1107,695,262,150
1623,8710000US3614572,"ZCTA5 14572, New York",4946,2629,1306,1011
1624,8710000US3614580,"ZCTA5 14580, New York",46768,31193,8060,7515
1625,8710000US3614585,"ZCTA5 14585, New York",120,42,66,12
1626,8710000US3614586,"ZCTA5 14586, New York",7742,5388,743,1611
1627,8710000US3614588,"ZCTA5 14588, New York",94,62,10,22
1628,8710000US3614589,"ZCTA5 14589, New York",7263,4696,1567,1000
1629,8710000US3614590,"ZCTA5 14590, New York",5168,2639,1313,1216
1630,8710000US3614591,"ZCTA5 14591, New York",1692,1059,399,234
1631,8710000US3614592,"ZCTA5 14592, New York",106,71,18,17
1632,8710000US3614604,"ZCTA5 14604, New York",857,31,12,814
1633,8710000US3614605,"ZCTA5 14605, New York",2490,392,216,1882
1634,8710000US3614606,"ZCTA5 14606, New York",18767,10273,3198,5296
1635,8710000US3614607,"ZCTA5 14607, New York",12344,2158,668,9518
1636,8710000US3614608,"ZCTA5 14608, New York",2765,527,178,2060
1637,8710000US3614609,"ZCTA5 14609, New York",23981,13797,3978,6206
1638,8710000US3614610,"ZCTA5 14610, New York",12309,6408,1899,4002
1639,8710000US3614611,"ZCTA5 14611, New York",3700,1026,474,2200
1640,8710000US3614612,"ZCTA5 14612, New York",30925,19654,5272,5999
1641,8710000US3614613,"ZCTA5 14613, New York",5894,2312,669,2913
1642,8710000US3614614,"ZCTA5 14614, New York",35,0,0,35
1643,8710000US3614615,"ZCTA5 14615, New York",10909,5861,1746,3302
1644,8710000US3614616,"ZCTA5 14616, New York",24736,15230,4077,5429
1645,8710000US3614617,"ZCTA5 14617, New York",21196,14680,4558,1958
1646,8710000US3614618,"ZCTA5 14618, New York",17084,10469,3713,2902
1647,8710000US3614619,"ZCTA5 14619, New York",3244,1771,515,958
1648,8710000US3614620,"ZCTA5 14620, New York",15821,5607,1481,8733
1649,8710000US3614621,"ZCTA5 14621, New York",9859,2983,1202,5674
1650,8710000US3614622,"ZCTA5 14622, New York",11029,7042,2389,1598
1651,8710000US3614623,"ZCTA5 14623, New York",16838,7330,2488,7020
1652,8710000US3614624,"ZCTA5 14624, New York",30989,20540,6208,4241
1653,8710000US3614625,"ZCTA5 14625, New York",9830,6061,2809,960
1654,8710000US3614626,"ZCTA5 14626, New York",26631,16392,5203,5036
1655,8710000US3614627,"ZCTA5 14627, New York",0,0,0,0
1656,8710000US3614701,"ZCTA5 14701, New York",36348,15116,7562,13670
1657,8710000US3614706,"ZCTA5 14706, New York",6000,3080,1820,1100
1658,8710000US3614707,"ZCTA5 14707, New York",234,130,66,38
1659,8710000US3614708,"ZCTA5 14708, New York",179,91,54,34
1660,8710000US3614709,"ZCTA5 14709, New York",1508,720,478,310
1661,8710000US3614710,"ZCTA5 14710, New York",3519,2039,1021,459
1662,8710000US3614711,"ZCTA5 14711, New York",1726,896,487,343
1663,8710000US3614712,"ZCTA5 14712, New York",3313,1836,1029,448
1664,8710000US3614714,"ZCTA5 14714, New York",473,270,132,71
1665,8710000US3614715,"ZCTA5 14715, New York",2718,1359,810,549
1666,8710000US3614716,"ZCTA5 14716, New York",2264,1108,552,604
1667,8710000US3614717,"ZCTA5 14717, New York",626,305,225,96
1668,8710000US3614718,"ZCTA5 14718, New York",1938,1046,592,300
1669,8710000US3614719,"ZCTA5 14719, New York",3448,1687,1278,483
1670,8710000US3614720,"ZCTA5 14720, New York",634,281,107,246
1671,8710000US3614721,"ZCTA5 14721, New York",225,131,65,29
1672,8710000US3614722,"ZCTA5 14722, New York",152,55,87,10
1673,8710000US3614723,"ZCTA5 14723, New York",1276,697,391,188
1674,8710000US3614724,"ZCTA5 14724, New York",2526,1417,727,382
1675,8710000US3614726,"ZCTA5 14726, New York",2138,917,881,340
1676,8710000US3614727,"ZCTA5 14727, New York",5302,2765,1602,935
1677,8710000US3614728,"ZCTA5 14728, New York",1003,555,336,112
1678,8710000US3614729,"ZCTA5 14729, New York",934,504,285,145
1679,8710000US3614731,"ZCTA5 14731, New York",1538,761,486,291
1680,8710000US3614732,"ZCTA5 14732, New York",208,113,77,18
1681,8710000US3614733,"ZCTA5 14733, New York",3772,1753,966,1053
1682,8710000US3614735,"ZCTA5 14735, New York",2715,1311,807,597
1683,8710000US3614736,"ZCTA5 14736, New York",274,133,66,75
1684,8710000US3614737,"ZCTA5 14737, New York",4142,2147,1100,895
1685,8710000US3614738,"ZCTA5 14738, New York",3608,2017,991,600
1686,8710000US3614739,"ZCTA5 14739, New York",2842,1277,940,625
1687,8710000US3614740,"ZCTA5 14740, New York",1290,721,308,261
1688,8710000US3614741,"ZCTA5 14741, New York",1846,962,603,281
1689,8710000US3614742,"ZCTA5 14742, New York",179,109,50,20
1690,8710000US3614743,"ZCTA5 14743, New York",1750,911,598,241
1691,8710000US3614744,"ZCTA5 14744, New York",1012,528,267,217
1692,8710000US3614747,"ZCTA5 14747, New York",2261,1141,750,370
1693,8710000US3614748,"ZCTA5 14748, New York",550,204,216,130
1694,8710000US3614750,"ZCTA5 14750, New York",4262,2294,1047,921
1695,8710000US3614752,"ZCTA5 14752, New York",164,29,120,15
1696,8710000US3614753,"ZCTA5 14753, New York",1128,579,363,186
1697,8710000US3614754,"ZCTA5 14754, New York",662,360,225,77
1698,8710000US3614755,"ZCTA5 14755, New York",2689,1381,813,495
1699,8710000US3614756,"ZCTA5 14756, New York",109,36,40,33
1700,8710000US3614757,"ZCTA5 14757, New York",3168,1523,912,733
1701,8710000US3614760,"ZCTA5 14760, New York",17324,7362,4069,5893
1702,8710000US3614767,"ZCTA5 14767, New York",2059,1184,561,314
1703,8710000US3614769,"ZCTA5 14769, New York",893,481,256,156
1704,8710000US3614770,"ZCTA5 14770, New York",2909,1514,808,587
1705,8710000US3614772,"ZCTA5 14772, New York",4045,2010,1207,828
1706,8710000US3614774,"ZCTA5 14774, New York",151,80,28,43
1707,8710000US3614775,"ZCTA5 14775, New York",2484,1293,710,481
1708,8710000US3614777,"ZCTA5 14777, New York",661,390,200,71
1709,8710000US3614778,"ZCTA5 14778, New York",4,2,2,0
1710,8710000US3614779,"ZCTA5 14779, New York",5219,1732,1576,1911
1711,8710000US3614781,"ZCTA5 14781, New York",2196,1177,622,397
1712,8710000US3614782,"ZCTA5 14782, New York",2354,1274,689,391
1713,8710000US3614783,"ZCTA5 14783, New York",121,29,63,29
1714,8710000US3614784,"ZCTA5 14784, New York",1012,423,363,226
1715,8710000US3614787,"ZCTA5 14787, New York",4857,2545,1253,1059
1716,8710000US3614788,"ZCTA5 14788, New York",146,65,40,41
1717,8710000US3614801,"ZCTA5 14801, New York",5351,2626,1617,1108
1718,8710000US3614802,"ZCTA5 14802, New York",912,191,152,569
1719,8710000US3614803,"ZCTA5 14803, New York",1153,531,363,259
1720,8710000US3614804,"ZCTA5 14804, New York",1438,735,478,225
1721,8710000US3614805,"ZCTA5 14805, New York",1084,518,399,167
1722,8710000US3614806,"ZCTA5 14806, New York",2236,1096,716,424
1723,8710000US3614807,"ZCTA5 14807, New York",3041,1515,1034,492
1724,8710000US3614808,"ZCTA5 14808, New York",574,302,157,115
1725,8710000US3614809,"ZCTA5 14809, New York",2448,1176,784,488
1726,8710000US3614810,"ZCTA5 14810, New York",11163,4785,3101,3277
1727,8710000US3614812,"ZCTA5 14812, New York",3250,1767,972,511
1728,8710000US3614813,"ZCTA5 14813, New York",2365,1073,717,575
1729,8710000US3614814,"ZCTA5 14814, New York",1822,1070,440,312
1730,8710000US3614815,"ZCTA5 14815, New York",929,482,305,142
1731,8710000US3614816,"ZCTA5 14816, New York",506,328,135,43
1732,8710000US3614817,"ZCTA5 14817, New York",2237,1051,628,558
1733,8710000US3614818,"ZCTA5 14818, New York",1711,954,501,256
1734,8710000US3614819,"ZCTA5 14819, New York",709,255,297,157
1735,8710000US3614820,"ZCTA5 14820, New York",773,363,277,133
1736,8710000US3614821,"ZCTA5 14821, New York",3250,1704,1028,518
1737,8710000US3614822,"ZCTA5 14822, New York",1158,530,376,252
1738,8710000US3614823,"ZCTA5 14823, New York",3722,1756,1205,761
1739,8710000US3614824,"ZCTA5 14824, New York",652,294,202,156
1740,8710000US3614825,"ZCTA5 14825, New York",884,386,288,210
1741,8710000US3614826,"ZCTA5 14826, New York",2174,1141,667,366
1742,8710000US3614827,"ZCTA5 14827, New York",187,100,55,32
1743,8710000US3614830,"ZCTA5 14830, New York",18524,9309,3844,5371
1744,8710000US3614836,"ZCTA5 14836, New York",993,523,357,113
1745,8710000US3614837,"ZCTA5 14837, New York",5428,2675,1530,1223
1746,8710000US3614838,"ZCTA5 14838, New York",1917,1069,677,171
1747,8710000US3614839,"ZCTA5 14839, New York",783,373,288,122
1748,8710000US3614840,"ZCTA5 14840, New York",3014,1517,986,511
1749,8710000US3614841,"ZCTA5 14841, New York",901,457,325,119
1750,8710000US3614842,"ZCTA5 14842, New York",927,449,356,122
1751,8710000US3614843,"ZCTA5 14843, New York",12281,5251,3131,3899
1752,8710000US3614845,"ZCTA5 14845, New York",18917,10468,4667,3782
1753,8710000US3614846,"ZCTA5 14846, New York",779,389,244,146
1754,8710000US3614847,"ZCTA5 14847, New York",2309,1179,685,445
1755,8710000US3614850,"ZCTA5 14850, New York",43122,16074,6929,20119
1756,8710000US3614853,"ZCTA5 14853, New York",0,0,0,0
1757,8710000US3614854,"ZCTA5 14854, New York",31,19,6,6
1758,8710000US3614855,"ZCTA5 14855, New York",945,506,303,136
1759,8710000US3614856,"ZCTA5 14856, New York",212,88,45,79
1760,8710000US3614858,"ZCTA5 14858, New York",1573,821,515,237
1761,8710000US3614859,"ZCTA5 14859, New York",1011,557,320,134
1762,8710000US3614860,"ZCTA5 14860, New York",1016,510,381,125
1763,8710000US3614861,"ZCTA5 14861, New York",1379,637,535,207
1764,8710000US3614864,"ZCTA5 14864, New York",1289,616,442,231
1765,8710000US3614865,"ZCTA5 14865, New York",2396,1019,657,720
1766,8710000US3614867,"ZCTA5 14867, New York",5333,2699,1387,1247
1767,8710000US3614869,"ZCTA5 14869, New York",1340,669,371,300
1768,8710000US3614870,"ZCTA5 14870, New York",8657,4493,2162,2002
1769,8710000US3614871,"ZCTA5 14871, New York",4471,2754,1252,465
1770,8710000US3614872,"ZCTA5 14872, New York",587,256,144,187
1771,8710000US3614873,"ZCTA5 14873, New York",2383,1163,796,424
1772,8710000US3614874,"ZCTA5 14874, New York",242,104,94,44
1773,8710000US3614877,"ZCTA5 14877, New York",401,145,160,96
1774,8710000US3614878,"ZCTA5 14878, New York",776,399,255,122
1775,8710000US3614879,"ZCTA5 14879, New York",2355,1137,729,489
1776,8710000US3614880,"ZCTA5 14880, New York",1637,803,560,274
1777,8710000US3614881,"ZCTA5 14881, New York",179,81,32,66
1778,8710000US3614882,"ZCTA5 14882, New York",3517,1914,826,777
1779,8710000US3614883,"ZCTA5 14883, New York",3977,2172,962,843
1780,8710000US3614884,"ZCTA5 14884, New York",266,125,100,41
1781,8710000US3614885,"ZCTA5 14885, New York",870,524,246,100
1782,8710000US3614886,"ZCTA5 14886, New York",6511,3567,1752,1192
1783,8710000US3614889,"ZCTA5 14889, New York",1545,695,497,353
1784,8710000US3614891,"ZCTA5 14891, New York",4011,1838,1062,1111
1785,8710000US3614892,"ZCTA5 14892, New York",7782,3719,1775,2288
1786,8710000US3614893,"ZCTA5 14893, New York",6,4,2,0
1787,8710000US3614894,"ZCTA5 14894, New York",1405,736,493,176
1788,8710000US3614895,"ZCTA5 14895, New York",9200,3999,2586,2615
1789,8710000US3614897,"ZCTA5 14897, New York",972,468,338,166
1790,8710000US3614898,"ZCTA5 14898, New York",1708,938,505,265
1791,8710000US3614901,"ZCTA5 14901, New York",10968,3890,1978,5100
1792,8710000US3614903,"ZCTA5 14903, New York",7231,3758,1404,2069
1793,8710000US3614904,"ZCTA5 14904, New York",14758,6515,2871,5372
1794,8710000US3614905,"ZCTA5 14905, New York",8156,4368,1678,2110
