,GEO_ID,NAME,H016I001,H016I002,H016I003,H016I004,H016I005,H016I006,H016I007,H016I008,H016I009,H016I010,H016I011,H016I012,H016I013,H016I014,H016I015,H016I016,H016I017
0,id,Geographic Area Name,Total,Total!!Owner occupied,Total!!Owner occupied!!1-person household,Total!!Owner occupied!!2-person household,Total!!Owner occupied!!3-person household,Total!!Owner occupied!!4-person household,Total!!Owner occupied!!5-person household,Total!!Owner occupied!!6-person household,Total!!Owner occupied!!7-or-more-person household,Total!!Renter occupied,Total!!Renter occupied!!1-person household,Total!!Renter occupied!!2-person household,Total!!Renter occupied!!3-person household,Total!!Renter occupied!!4-person household,Total!!Renter occupied!!5-person household,Total!!Renter occupied!!6-person household,Total!!Renter occupied!!7-or-more-person household
885,8710000US3612791,"ZCTA5 12791, New York",304,218,58,91,28,31,6,2,2,86,38,26,9,10,0,3,0
886,8710000US3612792,"ZCTA5 12792, New York",131,97,20,41,16,12,6,1,1,34,16,11,4,3,0,0,0
887,8710000US3612801,"ZCTA5 12801, New York",6229,3147,815,1161,565,364,166,59,17,3082,1437,844,407,235,93,40,26
888,8710000US3612803,"ZCTA5 12803, New York",3050,2218,452,810,432,332,138,43,11,832,417,224,84,75,18,10,4
889,8710000US3612804,"ZCTA5 12804, New York",10601,7778,1523,3089,1308,1258,437,125,38,2823,1332,807,327,242,86,25,4
890,8710000US3612808,"ZCTA5 12808, New York",144,136,33,72,20,7,3,1,0,8,5,1,2,0,0,0,0
891,8710000US3612809,"ZCTA5 12809, New York",1305,1124,210,477,177,163,65,24,8,181,61,44,34,19,20,3,0
892,8710000US3612810,"ZCTA5 12810, New York",253,225,53,93,35,27,13,3,1,28,4,15,6,2,1,0,0
893,8710000US3612811,"ZCTA5 12811, New York",47,37,6,13,10,6,2,0,0,10,4,0,2,1,1,2,0
894,8710000US3612812,"ZCTA5 12812, New York",74,59,17,30,5,6,1,0,0,15,8,4,1,2,0,0,0
895,8710000US3612814,"ZCTA5 12814, New York",719,560,153,265,74,48,16,4,0,159,72,48,21,10,5,1,2
896,8710000US3612815,"ZCTA5 12815, New York",375,303,76,147,39,25,12,3,1,72,21,25,10,10,4,2,0
897,8710000US3612816,"ZCTA5 12816, New York",1855,1379,316,560,226,161,79,19,18,476,222,137,49,34,22,7,5
898,8710000US3612817,"ZCTA5 12817, New York",1009,835,221,380,109,83,27,8,7,174,75,53,25,17,2,2,0
899,8710000US3612819,"ZCTA5 12819, New York",155,120,34,50,8,19,7,2,0,35,6,11,6,6,4,2,0
900,8710000US3612821,"ZCTA5 12821, New York",117,99,19,37,18,16,7,1,1,18,3,6,5,0,2,1,1
901,8710000US3612822,"ZCTA5 12822, New York",2359,1759,356,684,302,254,107,32,24,600,208,170,95,81,24,14,8
902,8710000US3612823,"ZCTA5 12823, New York",98,92,12,52,13,10,4,0,1,6,2,2,1,0,1,0,0
903,8710000US3612824,"ZCTA5 12824, New York",375,323,67,156,53,29,12,3,3,52,22,11,8,8,2,0,1
904,8710000US3612827,"ZCTA5 12827, New York",1441,1221,193,517,216,187,61,30,17,220,80,62,38,16,16,7,1
905,8710000US3612828,"ZCTA5 12828, New York",3553,2758,548,1061,506,409,147,64,23,795,276,212,141,97,47,14,8
906,8710000US3612831,"ZCTA5 12831, New York",6089,4872,681,1758,927,1015,355,102,34,1217,493,382,165,124,34,13,6
907,8710000US3612832,"ZCTA5 12832, New York",2686,1983,415,788,328,276,105,45,26,703,276,169,97,87,45,18,11
908,8710000US3612833,"ZCTA5 12833, New York",1650,1423,259,550,268,228,85,26,7,227,70,66,48,23,11,6,3
909,8710000US3612834,"ZCTA5 12834, New York",2573,1987,376,811,343,288,118,31,20,586,235,172,86,55,25,10,3
910,8710000US3612835,"ZCTA5 12835, New York",1056,856,176,390,151,80,44,9,6,200,76,48,40,19,13,3,1
911,8710000US3612836,"ZCTA5 12836, New York",263,237,61,115,31,19,6,5,0,26,9,10,5,2,0,0,0
912,8710000US3612837,"ZCTA5 12837, New York",323,268,52,113,49,26,13,10,5,55,18,16,6,3,8,1,3
913,8710000US3612838,"ZCTA5 12838, New York",239,185,33,72,47,21,11,1,0,54,19,12,9,7,6,0,1
914,8710000US3612839,"ZCTA5 12839, New York",5365,3245,669,1262,558,462,180,71,43,2120,824,645,304,208,102,23,14
915,8710000US3612841,"ZCTA5 12841, New York",40,35,8,25,0,1,0,0,1,5,3,1,1,0,0,0,0
916,8710000US3612842,"ZCTA5 12842, New York",555,438,137,203,46,34,15,1,2,117,68,23,16,7,3,0,0
917,8710000US3612843,"ZCTA5 12843, New York",238,202,47,87,31,19,13,0,5,36,7,8,13,6,2,0,0
918,8710000US3612844,"ZCTA5 12844, New York",85,68,10,42,13,3,0,0,0,17,5,8,2,2,0,0,0
919,8710000US3612845,"ZCTA5 12845, New York",2032,1473,367,622,228,178,55,15,8,559,252,174,64,43,19,6,1
920,8710000US3612846,"ZCTA5 12846, New York",1298,1042,238,419,190,123,49,14,9,256,81,69,47,30,22,4,3
921,8710000US3612847,"ZCTA5 12847, New York",284,225,61,124,26,12,1,1,0,59,28,20,4,5,1,1,0
922,8710000US3612849,"ZCTA5 12849, New York",139,130,18,59,27,14,8,3,1,9,3,1,2,1,0,1,1
923,8710000US3612850,"ZCTA5 12850, New York",1039,896,160,351,162,134,56,25,8,143,43,41,27,22,5,4,1
924,8710000US3612851,"ZCTA5 12851, New York",151,127,35,47,23,14,7,1,0,24,7,10,3,3,0,0,1
925,8710000US3612852,"ZCTA5 12852, New York",205,183,71,75,15,13,7,1,1,22,4,7,3,8,0,0,0
926,8710000US3612853,"ZCTA5 12853, New York",726,542,131,232,88,57,24,8,2,184,86,52,16,13,13,3,1
927,8710000US3612855,"ZCTA5 12855, New York",107,96,19,42,18,12,5,0,0,11,5,3,0,2,0,1,0
928,8710000US3612856,"ZCTA5 12856, New York",89,77,25,31,10,9,1,1,0,12,6,4,1,0,0,1,0
929,8710000US3612857,"ZCTA5 12857, New York",211,190,43,89,29,19,8,2,0,21,6,7,4,3,1,0,0
930,8710000US3612858,"ZCTA5 12858, New York",28,28,7,14,6,0,0,1,0,0,0,0,0,0,0,0,0
931,8710000US3612859,"ZCTA5 12859, New York",797,703,102,289,137,116,37,16,6,94,17,23,19,20,6,5,4
932,8710000US3612860,"ZCTA5 12860, New York",302,254,65,103,39,29,11,4,3,48,19,14,6,5,2,0,2
933,8710000US3612861,"ZCTA5 12861, New York",257,227,54,119,24,15,6,5,4,30,7,8,4,5,5,1,0
934,8710000US3612862,"ZCTA5 12862, New York",8,7,1,5,0,1,0,0,0,1,0,1,0,0,0,0,0
935,8710000US3612863,"ZCTA5 12863, New York",215,182,40,75,29,22,13,1,2,33,12,12,2,5,2,0,0
936,8710000US3612864,"ZCTA5 12864, New York",17,14,4,7,2,1,0,0,0,3,1,1,1,0,0,0,0
937,8710000US3612865,"ZCTA5 12865, New York",1430,1166,253,505,182,137,60,22,7,264,83,75,42,40,11,8,5
938,8710000US3612866,"ZCTA5 12866, New York",14684,9409,2096,3885,1481,1284,491,129,43,5275,2901,1481,495,273,84,24,17
939,8710000US3612870,"ZCTA5 12870, New York",663,496,138,219,74,46,11,5,3,167,77,43,16,13,10,7,1
940,8710000US3612871,"ZCTA5 12871, New York",1523,1119,231,422,182,183,72,22,7,404,150,105,64,42,28,11,4
941,8710000US3612872,"ZCTA5 12872, New York",17,14,5,8,0,1,0,0,0,3,2,1,0,0,0,0,0
942,8710000US3612873,"ZCTA5 12873, New York",319,286,85,125,36,28,7,3,2,33,9,11,7,4,1,0,1
943,8710000US3612874,"ZCTA5 12874, New York",75,68,22,38,4,3,0,1,0,7,4,2,0,1,0,0,0
944,8710000US3612878,"ZCTA5 12878, New York",298,246,61,111,40,23,9,1,1,52,16,14,9,8,5,0,0
945,8710000US3612883,"ZCTA5 12883, New York",2038,1505,372,608,231,174,80,24,16,533,255,127,65,49,27,7,3
946,8710000US3612884,"ZCTA5 12884, New York",170,134,18,48,38,16,10,1,3,36,11,12,6,4,2,0,1
947,8710000US3612885,"ZCTA5 12885, New York",1893,1369,331,566,190,184,57,23,18,524,223,134,70,63,21,10,3
948,8710000US3612886,"ZCTA5 12886, New York",119,97,29,39,16,7,4,2,0,22,11,5,5,1,0,0,0
949,8710000US3612887,"ZCTA5 12887, New York",1936,1381,289,544,245,203,67,22,11,555,218,143,73,62,37,16,6
950,8710000US3612901,"ZCTA5 12901, New York",12507,6949,1615,2819,1164,873,339,101,38,5558,2468,1689,756,416,156,40,33
951,8710000US3612903,"ZCTA5 12903, New York",566,357,143,144,31,26,7,5,1,209,96,61,20,15,10,5,2
952,8710000US3612910,"ZCTA5 12910, New York",675,561,106,226,103,80,31,14,1,114,44,32,14,12,8,2,2
953,8710000US3612911,"ZCTA5 12911, New York",15,12,4,3,2,1,1,1,0,3,1,2,0,0,0,0,0
954,8710000US3612912,"ZCTA5 12912, New York",826,614,131,244,115,80,25,12,7,212,101,61,24,16,3,5,2
955,8710000US3612913,"ZCTA5 12913, New York",476,364,86,144,55,52,18,7,2,112,56,31,11,8,5,1,0
956,8710000US3612914,"ZCTA5 12914, New York",305,247,53,81,48,28,13,10,14,58,22,14,5,14,3,0,0
957,8710000US3612916,"ZCTA5 12916, New York",826,630,122,254,73,108,48,11,14,196,86,54,30,16,8,2,0
958,8710000US3612917,"ZCTA5 12917, New York",524,438,93,167,65,59,39,8,7,86,31,18,20,12,2,1,2
959,8710000US3612918,"ZCTA5 12918, New York",920,783,124,336,139,132,35,13,4,137,48,36,22,22,5,4,0
960,8710000US3612919,"ZCTA5 12919, New York",1206,933,194,375,169,121,54,14,6,273,111,74,48,25,12,2,1
961,8710000US3612920,"ZCTA5 12920, New York",1076,845,183,342,155,110,40,11,4,231,90,62,40,26,11,1,1
962,8710000US3612921,"ZCTA5 12921, New York",931,736,144,289,124,118,50,8,3,195,67,62,32,17,9,5,3
963,8710000US3612922,"ZCTA5 12922, New York",31,28,8,14,3,2,0,1,0,3,2,1,0,0,0,0,0
964,8710000US3612923,"ZCTA5 12923, New York",246,203,55,74,25,29,15,4,1,43,14,10,7,7,4,0,1
965,8710000US3612924,"ZCTA5 12924, New York",64,54,8,29,5,5,5,2,0,10,5,1,4,0,0,0,0
966,8710000US3612926,"ZCTA5 12926, New York",856,685,150,281,104,86,38,15,11,171,62,51,22,18,13,4,1
967,8710000US3612927,"ZCTA5 12927, New York",97,87,19,46,11,7,3,1,0,10,3,3,1,2,1,0,0
968,8710000US3612928,"ZCTA5 12928, New York",813,645,161,257,94,79,41,6,7,168,48,51,37,19,8,3,2
969,8710000US3612929,"ZCTA5 12929, New York",439,290,61,121,40,37,21,7,3,149,49,45,21,26,7,1,0
970,8710000US3612930,"ZCTA5 12930, New York",259,230,56,105,23,30,10,4,2,29,10,8,4,6,1,0,0
971,8710000US3612932,"ZCTA5 12932, New York",539,396,104,189,45,43,13,1,1,143,77,43,11,8,2,2,0
972,8710000US3612933,"ZCTA5 12933, New York",7,4,0,2,1,1,0,0,0,3,2,0,0,1,0,0,0
973,8710000US3612934,"ZCTA5 12934, New York",419,337,65,128,59,61,16,4,4,82,40,17,11,8,5,1,0
974,8710000US3612935,"ZCTA5 12935, New York",620,492,82,196,95,73,31,10,5,128,44,34,21,17,11,0,1
975,8710000US3612936,"ZCTA5 12936, New York",269,225,71,96,26,17,10,3,2,44,18,12,7,1,5,1,0
976,8710000US3612937,"ZCTA5 12937, New York",548,452,107,186,71,54,18,13,3,96,39,23,13,12,7,0,2
977,8710000US3612939,"ZCTA5 12939, New York",83,65,16,26,12,10,0,1,0,18,5,4,5,2,1,1,0
978,8710000US3612941,"ZCTA5 12941, New York",578,499,104,221,67,76,16,7,8,79,34,28,9,8,0,0,0
979,8710000US3612942,"ZCTA5 12942, New York",294,240,58,118,31,26,4,3,0,54,28,14,2,5,4,1,0
980,8710000US3612943,"ZCTA5 12943, New York",225,174,62,70,20,15,5,2,0,51,29,12,2,7,1,0,0
981,8710000US3612944,"ZCTA5 12944, New York",1661,1240,260,530,217,154,61,12,6,421,180,102,63,47,18,4,7
982,8710000US3612945,"ZCTA5 12945, New York",263,220,47,92,38,26,12,2,3,43,24,13,1,5,0,0,0
983,8710000US3612946,"ZCTA5 12946, New York",2344,1433,356,620,203,170,62,13,9,911,508,228,104,46,16,6,3
984,8710000US3612950,"ZCTA5 12950, New York",334,258,50,101,42,36,16,9,4,76,27,29,10,7,3,0,0
985,8710000US3612952,"ZCTA5 12952, New York",254,208,65,91,27,15,7,3,0,46,27,8,5,2,3,1,0
986,8710000US3612953,"ZCTA5 12953, New York",4643,3048,716,1232,472,404,128,64,32,1595,743,399,230,131,60,22,10
987,8710000US3612955,"ZCTA5 12955, New York",160,134,38,58,16,11,5,5,1,26,7,11,5,1,1,0,1
988,8710000US3612956,"ZCTA5 12956, New York",474,385,105,138,71,45,22,3,1,89,34,21,19,10,3,0,2
989,8710000US3612957,"ZCTA5 12957, New York",685,517,112,228,66,66,31,10,4,168,66,43,24,17,10,7,1
990,8710000US3612958,"ZCTA5 12958, New York",742,621,112,240,116,112,31,6,4,121,42,39,19,12,5,3,1
991,8710000US3612959,"ZCTA5 12959, New York",526,442,97,151,89,69,27,5,4,84,30,20,13,13,4,3,1
992,8710000US3612960,"ZCTA5 12960, New York",456,392,93,161,60,46,24,5,3,64,18,15,16,9,2,4,0
993,8710000US3612961,"ZCTA5 12961, New York",70,64,13,27,10,11,2,1,0,6,0,2,1,2,0,1,0
994,8710000US3612962,"ZCTA5 12962, New York",2122,1719,271,721,319,279,90,30,9,403,163,109,66,36,21,7,1
995,8710000US3612964,"ZCTA5 12964, New York",67,54,12,25,6,10,1,0,0,13,5,3,0,2,3,0,0
996,8710000US3612965,"ZCTA5 12965, New York",185,155,29,66,19,22,12,2,5,30,10,9,0,6,4,0,1
997,8710000US3612966,"ZCTA5 12966, New York",1103,922,184,365,156,125,59,23,10,181,63,47,28,27,13,2,1
998,8710000US3612967,"ZCTA5 12967, New York",427,353,67,135,58,50,14,10,19,74,25,20,13,11,4,1,0
999,8710000US3612969,"ZCTA5 12969, New York",190,178,56,76,20,19,4,2,1,12,6,2,1,2,1,0,0
1000,8710000US3612970,"ZCTA5 12970, New York",123,86,23,33,14,10,5,0,1,37,9,18,4,4,2,0,0
1001,8710000US3612972,"ZCTA5 12972, New York",2316,1915,297,750,371,313,133,39,12,401,149,99,72,47,25,7,2
1002,8710000US3612973,"ZCTA5 12973, New York",80,68,17,32,5,12,2,0,0,12,3,2,3,3,1,0,0
1003,8710000US3612974,"ZCTA5 12974, New York",682,464,125,187,76,44,19,7,6,218,100,54,31,22,5,4,2
1004,8710000US3612975,"ZCTA5 12975, New York",114,85,27,28,16,10,3,1,0,29,11,8,6,3,0,0,1
1005,8710000US3612976,"ZCTA5 12976, New York",114,98,22,43,21,10,1,1,0,16,2,10,2,1,1,0,0
1006,8710000US3612977,"ZCTA5 12977, New York",48,38,7,17,11,3,0,0,0,10,3,2,2,1,1,1,0
1007,8710000US3612978,"ZCTA5 12978, New York",145,126,26,42,27,19,8,3,1,19,4,6,2,5,1,1,0
1008,8710000US3612979,"ZCTA5 12979, New York",1061,619,142,266,103,84,18,4,2,442,234,117,55,27,9,0,0
1009,8710000US3612980,"ZCTA5 12980, New York",542,429,106,178,71,43,23,6,2,113,52,27,11,15,4,1,3
1010,8710000US3612981,"ZCTA5 12981, New York",898,774,163,301,158,112,32,6,2,124,39,37,19,21,7,1,0
1011,8710000US3612983,"ZCTA5 12983, New York",3397,1821,456,776,281,207,70,21,10,1576,900,405,144,77,33,8,9
1012,8710000US3612985,"ZCTA5 12985, New York",404,336,64,133,63,46,21,5,4,68,18,22,13,6,5,3,1
1013,8710000US3612986,"ZCTA5 12986, New York",2422,1702,430,694,294,185,68,25,6,720,343,194,81,67,23,7,5
1014,8710000US3612987,"ZCTA5 12987, New York",84,77,19,36,13,5,3,1,0,7,3,1,2,1,0,0,0
1015,8710000US3612989,"ZCTA5 12989, New York",437,390,102,160,64,48,8,7,1,47,24,10,6,2,5,0,0
1016,8710000US3612992,"ZCTA5 12992, New York",1829,1528,241,624,329,236,66,22,10,301,114,79,40,45,14,8,1
1017,8710000US3612993,"ZCTA5 12993, New York",700,550,151,235,79,56,15,8,6,150,74,32,19,11,9,5,0
1018,8710000US3612996,"ZCTA5 12996, New York",881,705,152,317,120,74,35,4,3,176,76,47,22,16,10,5,0
1019,8710000US3612997,"ZCTA5 12997, New York",521,395,81,169,69,58,11,5,2,126,52,40,17,14,2,1,0
1020,8710000US3612998,"ZCTA5 12998, New York",209,162,52,52,27,15,12,3,1,47,13,12,7,8,4,3,0
1021,8710000US3613020,"ZCTA5 13020, New York",50,43,8,17,8,6,2,2,0,7,1,2,3,1,0,0,0
1022,8710000US3613021,"ZCTA5 13021, New York",15998,10138,2505,3889,1706,1287,496,173,82,5860,2983,1514,626,417,204,73,43
1023,8710000US3613024,"ZCTA5 13024, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,8710000US3613026,"ZCTA5 13026, New York",592,459,101,187,78,45,34,7,7,133,55,38,15,16,4,4,1
1025,8710000US3613027,"ZCTA5 13027, New York",12516,9190,1763,3500,1591,1566,538,168,64,3326,1650,1003,354,217,72,20,10
1026,8710000US3613028,"ZCTA5 13028, New York",525,462,94,197,80,55,24,11,1,63,20,17,9,7,4,1,5
1027,8710000US3613029,"ZCTA5 13029, New York",2653,2099,348,743,415,407,133,33,20,554,236,168,82,47,13,6,2
1028,8710000US3613030,"ZCTA5 13030, New York",1576,1311,276,546,246,147,71,22,3,265,110,75,40,24,10,6,0
1029,8710000US3613031,"ZCTA5 13031, New York",6194,4942,1107,1889,794,689,353,77,33,1252,675,340,129,68,33,4,3
1030,8710000US3613032,"ZCTA5 13032, New York",4990,3716,761,1488,656,511,189,76,35,1274,458,366,207,155,56,22,10
1031,8710000US3613033,"ZCTA5 13033, New York",1305,1113,200,415,195,176,81,27,19,192,79,45,27,27,8,5,1
1032,8710000US3613034,"ZCTA5 13034, New York",767,643,120,280,102,77,35,16,13,124,53,27,19,8,9,5,3
1033,8710000US3613035,"ZCTA5 13035, New York",3094,2499,458,1043,383,373,162,62,18,595,299,173,65,39,9,7,3
1034,8710000US3613036,"ZCTA5 13036, New York",3375,2628,489,1037,459,399,159,58,27,747,338,170,115,69,37,16,2
1035,8710000US3613037,"ZCTA5 13037, New York",3406,2666,481,1031,522,421,144,45,22,740,310,202,109,76,32,9,2
1036,8710000US3613039,"ZCTA5 13039, New York",6274,5356,879,1856,987,1075,402,109,48,918,458,232,136,50,28,10,4
1037,8710000US3613040,"ZCTA5 13040, New York",1017,822,163,302,151,124,57,17,8,195,59,54,34,24,15,7,2
1038,8710000US3613041,"ZCTA5 13041, New York",3479,3229,537,1130,693,576,231,48,14,250,48,61,60,48,20,10,3
1039,8710000US3613042,"ZCTA5 13042, New York",902,767,169,305,123,95,41,24,10,135,45,31,16,19,16,6,2
1040,8710000US3613044,"ZCTA5 13044, New York",972,820,151,314,162,134,35,16,8,152,54,46,21,19,7,3,2
1041,8710000US3613045,"ZCTA5 13045, New York",10583,6114,1388,2399,1012,828,312,121,54,4469,1940,1128,624,429,206,84,58
1042,8710000US3613051,"ZCTA5 13051, New York",64,51,15,21,7,7,0,1,0,13,5,3,3,1,1,0,0
1043,8710000US3613052,"ZCTA5 13052, New York",672,527,105,237,72,69,24,11,9,145,68,36,14,15,7,2,3
1044,8710000US3613053,"ZCTA5 13053, New York",1829,1237,235,489,224,187,66,21,15,592,219,147,82,118,17,6,3
1045,8710000US3613054,"ZCTA5 13054, New York",586,499,109,163,104,67,38,6,12,87,32,17,15,11,11,0,1
1046,8710000US3613057,"ZCTA5 13057, New York",6140,4736,1321,1752,763,548,247,85,20,1404,711,328,178,108,48,23,8
1047,8710000US3613060,"ZCTA5 13060, New York",1083,926,214,366,150,117,51,15,13,157,57,42,24,18,11,1,4
1048,8710000US3613061,"ZCTA5 13061, New York",434,378,96,152,53,51,19,5,2,56,16,27,6,6,1,0,0
1049,8710000US3613062,"ZCTA5 13062, New York",72,35,12,8,9,5,0,0,1,37,17,7,6,4,1,2,0
1050,8710000US3613063,"ZCTA5 13063, New York",651,562,71,214,119,93,39,16,10,89,28,19,20,13,6,3,0
1051,8710000US3613064,"ZCTA5 13064, New York",31,29,8,15,3,1,1,1,0,2,2,0,0,0,0,0,0
1052,8710000US3613066,"ZCTA5 13066, New York",4887,3943,905,1591,560,545,271,56,15,944,561,232,79,46,19,5,2
1053,8710000US3613068,"ZCTA5 13068, New York",2041,1481,275,642,264,202,69,21,8,560,224,173,76,56,15,9,7
1054,8710000US3613069,"ZCTA5 13069, New York",9354,6330,1238,2377,1157,930,398,149,81,3024,1138,756,463,361,186,76,44
1055,8710000US3613071,"ZCTA5 13071, New York",379,293,44,116,69,46,9,5,4,86,26,24,13,15,5,1,2
1056,8710000US3613072,"ZCTA5 13072, New York",358,306,72,123,30,37,26,12,6,52,16,16,8,7,4,1,0
1057,8710000US3613073,"ZCTA5 13073, New York",2410,1857,335,735,318,285,119,39,26,553,243,157,78,37,21,10,7
1058,8710000US3613074,"ZCTA5 13074, New York",1613,1304,234,487,243,204,87,31,18,309,81,80,61,45,24,11,7
1059,8710000US3613076,"ZCTA5 13076, New York",850,768,110,286,143,142,64,14,9,82,22,24,15,11,5,3,2
1060,8710000US3613077,"ZCTA5 13077, New York",2586,1996,394,780,344,304,107,46,21,590,227,159,92,66,26,13,7
1061,8710000US3613078,"ZCTA5 13078, New York",3214,2665,426,1037,467,466,185,57,27,549,328,123,59,28,5,4,2
1062,8710000US3613080,"ZCTA5 13080, New York",1402,1121,204,424,206,182,68,22,15,281,147,53,39,25,10,6,1
1063,8710000US3613081,"ZCTA5 13081, New York",448,373,59,176,63,45,20,8,2,75,21,26,18,8,2,0,0
1064,8710000US3613082,"ZCTA5 13082, New York",1954,1648,386,638,259,231,80,39,15,306,136,80,46,27,11,2,4
1065,8710000US3613083,"ZCTA5 13083, New York",673,537,113,185,103,82,34,14,6,136,43,34,26,14,13,3,3
1066,8710000US3613084,"ZCTA5 13084, New York",1681,1349,234,550,257,187,95,14,12,332,157,93,41,24,9,5,3
1067,8710000US3613087,"ZCTA5 13087, New York",77,69,15,38,9,4,3,0,0,8,1,6,1,0,0,0,0
1068,8710000US3613088,"ZCTA5 13088, New York",9277,5700,1483,2319,911,651,237,64,35,3577,1961,1018,348,159,65,17,9
1069,8710000US3613090,"ZCTA5 13090, New York",10729,8046,1491,2964,1522,1365,509,149,46,2683,1077,869,363,225,101,34,14
1070,8710000US3613092,"ZCTA5 13092, New York",958,803,132,340,150,114,45,12,10,155,44,40,28,27,9,4,3
1071,8710000US3613101,"ZCTA5 13101, New York",934,726,124,299,131,96,47,22,7,208,68,60,34,27,13,3,3
1072,8710000US3613102,"ZCTA5 13102, New York",36,23,5,10,6,1,1,0,0,13,6,4,0,1,0,1,1
1073,8710000US3613103,"ZCTA5 13103, New York",112,94,16,34,20,13,9,0,2,18,2,4,7,1,2,0,2
1074,8710000US3613104,"ZCTA5 13104, New York",5557,4370,689,1627,743,817,357,103,34,1187,667,329,93,59,23,11,5
1075,8710000US3613108,"ZCTA5 13108, New York",2359,1916,331,743,323,327,122,48,22,443,224,120,54,21,15,7,2
1076,8710000US3613110,"ZCTA5 13110, New York",924,817,168,312,137,135,43,17,5,107,45,38,13,9,1,1,0
1077,8710000US3613111,"ZCTA5 13111, New York",614,517,105,196,94,62,31,20,9,97,26,21,20,11,12,4,3
1078,8710000US3613112,"ZCTA5 13112, New York",718,667,102,279,125,94,33,21,13,51,23,11,7,6,3,1,0
1079,8710000US3613113,"ZCTA5 13113, New York",93,79,11,27,18,11,7,3,2,14,2,5,3,1,1,1,1
1080,8710000US3613114,"ZCTA5 13114, New York",2361,1869,325,737,313,318,126,32,18,492,175,133,76,55,35,12,6
1081,8710000US3613115,"ZCTA5 13115, New York",88,67,13,29,13,8,4,0,0,21,8,7,2,1,3,0,0
1082,8710000US3613116,"ZCTA5 13116, New York",1356,994,179,393,185,170,45,12,10,362,185,103,34,20,19,0,1
1083,8710000US3613117,"ZCTA5 13117, New York",73,57,10,21,14,8,3,1,0,16,5,4,4,1,2,0,0
1084,8710000US3613118,"ZCTA5 13118, New York",2089,1695,373,664,282,238,97,31,10,394,143,99,56,54,23,13,6
1085,8710000US3613120,"ZCTA5 13120, New York",601,505,121,176,76,62,53,8,9,96,35,21,17,12,6,3,2
1086,8710000US3613122,"ZCTA5 13122, New York",403,322,49,113,59,45,34,14,8,81,27,28,13,8,4,1,0
1087,8710000US3613123,"ZCTA5 13123, New York",125,113,19,49,27,10,7,0,1,12,4,2,3,2,1,0,0
1088,8710000US3613124,"ZCTA5 13124, New York",54,47,11,19,9,7,1,0,0,7,1,4,2,0,0,0,0
1089,8710000US3613126,"ZCTA5 13126, New York",13050,8498,1914,3343,1495,1145,408,130,63,4552,1867,1259,634,468,209,66,49
1090,8710000US3613131,"ZCTA5 13131, New York",1418,1208,226,453,211,205,69,27,17,210,64,60,33,20,15,11,7
1091,8710000US3613132,"ZCTA5 13132, New York",1584,1401,285,533,253,205,79,32,14,183,48,47,35,31,12,6,4
1092,8710000US3613134,"ZCTA5 13134, New York",36,23,3,9,3,7,1,0,0,13,1,4,3,5,0,0,0
1093,8710000US3613135,"ZCTA5 13135, New York",2498,1814,322,677,332,291,132,47,13,684,285,175,106,69,30,9,10
1094,8710000US3613136,"ZCTA5 13136, New York",208,179,51,67,22,17,14,6,2,29,7,12,4,2,1,2,1
1095,8710000US3613138,"ZCTA5 13138, New York",21,16,6,2,0,6,2,0,0,5,2,2,0,0,0,0,1
1096,8710000US3613140,"ZCTA5 13140, New York",1689,1365,267,553,251,164,87,18,25,324,93,99,53,32,28,16,3
1097,8710000US3613141,"ZCTA5 13141, New York",238,179,43,79,22,26,4,2,3,59,20,17,9,7,0,5,1
1098,8710000US3613142,"ZCTA5 13142, New York",2519,1773,321,724,300,244,105,53,26,746,372,163,80,66,42,16,7
1099,8710000US3613143,"ZCTA5 13143, New York",977,806,165,317,133,111,43,24,13,171,58,38,44,20,7,4,0
1100,8710000US3613144,"ZCTA5 13144, New York",530,420,91,160,78,49,19,18,5,110,18,34,24,20,8,1,5
1101,8710000US3613145,"ZCTA5 13145, New York",774,591,142,253,79,67,33,11,6,183,64,49,31,18,14,4,3
1102,8710000US3613146,"ZCTA5 13146, New York",838,691,128,267,108,78,56,27,27,147,55,42,12,19,10,5,4
1103,8710000US3613147,"ZCTA5 13147, New York",446,384,70,159,70,51,23,4,7,62,19,14,7,8,6,4,4
1104,8710000US3613148,"ZCTA5 13148, New York",4328,2979,690,1226,484,368,131,41,39,1349,599,387,182,94,59,15,13
1105,8710000US3613152,"ZCTA5 13152, New York",3197,2677,509,1152,404,352,169,71,20,520,307,108,44,41,15,4,1
1106,8710000US3613153,"ZCTA5 13153, New York",148,116,24,40,25,17,7,3,0,32,11,8,7,3,1,1,1
1107,8710000US3613155,"ZCTA5 13155, New York",239,184,42,59,23,35,16,8,1,55,15,18,12,8,1,0,1
1108,8710000US3613156,"ZCTA5 13156, New York",816,692,140,312,112,84,31,11,2,124,49,35,21,11,4,4,0
1109,8710000US3613157,"ZCTA5 13157, New York",351,268,98,124,24,16,4,0,2,83,35,25,13,7,3,0,0
1110,8710000US3613158,"ZCTA5 13158, New York",669,516,98,194,86,88,30,11,9,153,48,42,24,23,9,5,2
1111,8710000US3613159,"ZCTA5 13159, New York",1958,1606,288,626,278,263,105,32,14,352,147,108,49,37,5,4,2
1112,8710000US3613160,"ZCTA5 13160, New York",758,619,120,259,108,72,41,14,5,139,50,41,24,14,6,4,0
