,GEO_ID,NAME,H011B001,H011B002,H011B003,H011B004
0,id,Geographic Area Name,Population in occupied housing units,Population in occupied housing units!!Owned with a mortgage or a loan,Population in occupied housing units!!Owned free and clear,Population in occupied housing units!!Renter occupied
419,8710000US3611720,"ZCTA5 11720, New York",881,593,42,246
420,8710000US3611721,"ZCTA5 11721, New York",20,8,4,8
421,8710000US3611722,"ZCTA5 11722, New York",8725,5568,529,2628
422,8710000US3611724,"ZCTA5 11724, New York",0,0,0,0
423,8710000US3611725,"ZCTA5 11725, New York",220,162,13,45
424,8710000US3611726,"ZCTA5 11726, New York",3050,1830,168,1052
425,8710000US3611727,"ZCTA5 11727, New York",3856,2080,142,1634
426,8710000US3611729,"ZCTA5 11729, New York",3323,2336,211,776
427,8710000US3611730,"ZCTA5 11730, New York",116,39,6,71
428,8710000US3611731,"ZCTA5 11731, New York",291,200,24,67
429,8710000US3611732,"ZCTA5 11732, New York",46,22,0,24
430,8710000US3611733,"ZCTA5 11733, New York",212,121,28,63
431,8710000US3611735,"ZCTA5 11735, New York",1056,638,103,315
432,8710000US3611738,"ZCTA5 11738, New York",464,227,6,231
433,8710000US3611739,"ZCTA5 11739, New York",6,4,0,2
434,8710000US3611740,"ZCTA5 11740, New York",449,306,38,105
435,8710000US3611741,"ZCTA5 11741, New York",410,207,19,184
436,8710000US3611742,"ZCTA5 11742, New York",222,146,1,75
437,8710000US3611743,"ZCTA5 11743, New York",2653,1632,259,762
438,8710000US3611746,"ZCTA5 11746, New York",5045,2776,291,1978
439,8710000US3611747,"ZCTA5 11747, New York",691,392,40,259
440,8710000US3611749,"ZCTA5 11749, New York",466,349,5,112
441,8710000US3611751,"ZCTA5 11751, New York",470,237,16,217
442,8710000US3611752,"ZCTA5 11752, New York",205,129,20,56
443,8710000US3611753,"ZCTA5 11753, New York",159,64,4,91
444,8710000US3611754,"ZCTA5 11754, New York",140,61,2,77
445,8710000US3611755,"ZCTA5 11755, New York",223,157,15,51
446,8710000US3611756,"ZCTA5 11756, New York",350,270,10,70
447,8710000US3611757,"ZCTA5 11757, New York",979,607,28,344
448,8710000US3611758,"ZCTA5 11758, New York",2460,1782,247,431
449,8710000US3611762,"ZCTA5 11762, New York",90,75,6,9
450,8710000US3611763,"ZCTA5 11763, New York",2715,1917,134,664
451,8710000US3611764,"ZCTA5 11764, New York",254,232,12,10
452,8710000US3611765,"ZCTA5 11765, New York",17,2,5,10
453,8710000US3611766,"ZCTA5 11766, New York",168,133,14,21
454,8710000US3611767,"ZCTA5 11767, New York",226,141,11,74
455,8710000US3611768,"ZCTA5 11768, New York",81,61,3,17
456,8710000US3611769,"ZCTA5 11769, New York",46,17,8,21
457,8710000US3611770,"ZCTA5 11770, New York",0,0,0,0
458,8710000US3611771,"ZCTA5 11771, New York",254,71,31,152
459,8710000US3611772,"ZCTA5 11772, New York",2513,990,75,1448
460,8710000US3611776,"ZCTA5 11776, New York",592,365,34,193
461,8710000US3611777,"ZCTA5 11777, New York",78,32,3,43
462,8710000US3611778,"ZCTA5 11778, New York",179,77,6,96
463,8710000US3611779,"ZCTA5 11779, New York",763,375,25,363
464,8710000US3611780,"ZCTA5 11780, New York",95,52,7,36
465,8710000US3611782,"ZCTA5 11782, New York",118,9,6,103
466,8710000US3611783,"ZCTA5 11783, New York",99,59,6,34
467,8710000US3611784,"ZCTA5 11784, New York",804,627,18,159
468,8710000US3611786,"ZCTA5 11786, New York",78,51,0,27
469,8710000US3611787,"ZCTA5 11787, New York",293,182,13,98
470,8710000US3611788,"ZCTA5 11788, New York",382,169,12,201
471,8710000US3611789,"ZCTA5 11789, New York",78,37,3,38
472,8710000US3611790,"ZCTA5 11790, New York",180,110,17,53
473,8710000US3611791,"ZCTA5 11791, New York",138,94,11,33
474,8710000US3611792,"ZCTA5 11792, New York",110,82,10,18
475,8710000US3611793,"ZCTA5 11793, New York",229,181,15,33
476,8710000US3611794,"ZCTA5 11794, New York",0,0,0,0
477,8710000US3611795,"ZCTA5 11795, New York",94,74,4,16
478,8710000US3611796,"ZCTA5 11796, New York",27,8,0,19
479,8710000US3611797,"ZCTA5 11797, New York",71,34,10,27
480,8710000US3611798,"ZCTA5 11798, New York",9670,5925,733,3012
481,8710000US3611801,"ZCTA5 11801, New York",450,206,19,225
482,8710000US3611803,"ZCTA5 11803, New York",90,65,7,18
483,8710000US3611804,"ZCTA5 11804, New York",15,6,0,9
484,8710000US3611901,"ZCTA5 11901, New York",3333,1141,400,1792
485,8710000US3611930,"ZCTA5 11930, New York",14,0,8,6
486,8710000US3611931,"ZCTA5 11931, New York",0,0,0,0
487,8710000US3611932,"ZCTA5 11932, New York",230,149,42,39
488,8710000US3611933,"ZCTA5 11933, New York",446,181,4,261
489,8710000US3611934,"ZCTA5 11934, New York",235,124,36,75
490,8710000US3611935,"ZCTA5 11935, New York",53,5,14,34
491,8710000US3611937,"ZCTA5 11937, New York",457,229,71,157
492,8710000US3611939,"ZCTA5 11939, New York",2,0,2,0
493,8710000US3611940,"ZCTA5 11940, New York",66,38,7,21
494,8710000US3611941,"ZCTA5 11941, New York",23,13,9,1
495,8710000US3611942,"ZCTA5 11942, New York",77,24,5,48
496,8710000US3611944,"ZCTA5 11944, New York",322,69,46,207
497,8710000US3611946,"ZCTA5 11946, New York",180,68,2,110
498,8710000US3611947,"ZCTA5 11947, New York",2,0,0,2
499,8710000US3611948,"ZCTA5 11948, New York",22,6,0,16
500,8710000US3611949,"ZCTA5 11949, New York",248,171,9,68
501,8710000US3611950,"ZCTA5 11950, New York",1445,696,31,718
502,8710000US3611951,"ZCTA5 11951, New York",1377,595,13,769
503,8710000US3611952,"ZCTA5 11952, New York",59,14,14,31
504,8710000US3611953,"ZCTA5 11953, New York",1756,1132,80,544
505,8710000US3611954,"ZCTA5 11954, New York",65,11,2,52
506,8710000US3611955,"ZCTA5 11955, New York",104,23,1,80
507,8710000US3611956,"ZCTA5 11956, New York",1,0,1,0
508,8710000US3611957,"ZCTA5 11957, New York",9,5,0,4
509,8710000US3611958,"ZCTA5 11958, New York",31,5,5,21
510,8710000US3611959,"ZCTA5 11959, New York",17,7,10,0
511,8710000US3611960,"ZCTA5 11960, New York",0,0,0,0
512,8710000US3611961,"ZCTA5 11961, New York",618,225,21,372
513,8710000US3611962,"ZCTA5 11962, New York",6,0,1,5
514,8710000US3611963,"ZCTA5 11963, New York",188,66,60,62
515,8710000US3611964,"ZCTA5 11964, New York",19,0,4,15
516,8710000US3611965,"ZCTA5 11965, New York",5,0,2,3
517,8710000US3611967,"ZCTA5 11967, New York",1760,956,47,757
518,8710000US3611968,"ZCTA5 11968, New York",524,212,153,159
519,8710000US3611970,"ZCTA5 11970, New York",6,3,3,0
520,8710000US3611971,"ZCTA5 11971, New York",34,13,8,13
521,8710000US3611972,"ZCTA5 11972, New York",32,4,12,16
522,8710000US3611973,"ZCTA5 11973, New York",0,0,0,0
523,8710000US3611975,"ZCTA5 11975, New York",6,4,0,2
524,8710000US3611976,"ZCTA5 11976, New York",13,8,1,4
525,8710000US3611977,"ZCTA5 11977, New York",26,6,7,13
526,8710000US3611978,"ZCTA5 11978, New York",183,96,25,62
527,8710000US3611980,"ZCTA5 11980, New York",153,105,1,47
528,8710000US3612007,"ZCTA5 12007, New York",0,0,0,0
529,8710000US3612008,"ZCTA5 12008, New York",0,0,0,0
530,8710000US3612009,"ZCTA5 12009, New York",94,46,5,43
531,8710000US3612010,"ZCTA5 12010, New York",724,240,37,447
532,8710000US3612015,"ZCTA5 12015, New York",35,15,4,16
533,8710000US3612017,"ZCTA5 12017, New York",2,2,0,0
534,8710000US3612018,"ZCTA5 12018, New York",37,27,2,8
535,8710000US3612019,"ZCTA5 12019, New York",99,60,12,27
536,8710000US3612020,"ZCTA5 12020, New York",324,123,13,188
537,8710000US3612022,"ZCTA5 12022, New York",0,0,0,0
538,8710000US3612023,"ZCTA5 12023, New York",11,7,1,3
539,8710000US3612024,"ZCTA5 12024, New York",0,0,0,0
540,8710000US3612025,"ZCTA5 12025, New York",24,12,0,12
541,8710000US3612027,"ZCTA5 12027, New York",8,5,0,3
542,8710000US3612028,"ZCTA5 12028, New York",11,11,0,0
543,8710000US3612029,"ZCTA5 12029, New York",2,0,0,2
544,8710000US3612031,"ZCTA5 12031, New York",0,0,0,0
545,8710000US3612032,"ZCTA5 12032, New York",0,0,0,0
546,8710000US3612033,"ZCTA5 12033, New York",58,38,0,20
547,8710000US3612035,"ZCTA5 12035, New York",1,0,1,0
548,8710000US3612036,"ZCTA5 12036, New York",0,0,0,0
549,8710000US3612037,"ZCTA5 12037, New York",101,46,21,34
550,8710000US3612040,"ZCTA5 12040, New York",0,0,0,0
551,8710000US3612041,"ZCTA5 12041, New York",2,2,0,0
552,8710000US3612042,"ZCTA5 12042, New York",2,2,0,0
553,8710000US3612043,"ZCTA5 12043, New York",46,10,6,30
554,8710000US3612045,"ZCTA5 12045, New York",14,5,0,9
555,8710000US3612046,"ZCTA5 12046, New York",3,3,0,0
556,8710000US3612047,"ZCTA5 12047, New York",777,175,6,596
557,8710000US3612051,"ZCTA5 12051, New York",75,25,16,34
558,8710000US3612052,"ZCTA5 12052, New York",0,0,0,0
559,8710000US3612053,"ZCTA5 12053, New York",17,8,2,7
560,8710000US3612054,"ZCTA5 12054, New York",266,116,15,135
561,8710000US3612056,"ZCTA5 12056, New York",7,6,0,1
562,8710000US3612057,"ZCTA5 12057, New York",3,3,0,0
563,8710000US3612058,"ZCTA5 12058, New York",8,2,0,6
564,8710000US3612059,"ZCTA5 12059, New York",6,6,0,0
565,8710000US3612060,"ZCTA5 12060, New York",11,4,5,2
566,8710000US3612061,"ZCTA5 12061, New York",219,74,10,135
567,8710000US3612062,"ZCTA5 12062, New York",17,13,0,4
568,8710000US3612063,"ZCTA5 12063, New York",7,5,0,2
569,8710000US3612064,"ZCTA5 12064, New York",5,0,1,4
570,8710000US3612065,"ZCTA5 12065, New York",963,444,23,496
571,8710000US3612066,"ZCTA5 12066, New York",19,14,0,5
572,8710000US3612067,"ZCTA5 12067, New York",15,8,3,4
573,8710000US3612068,"ZCTA5 12068, New York",4,4,0,0
574,8710000US3612069,"ZCTA5 12069, New York",0,0,0,0
575,8710000US3612070,"ZCTA5 12070, New York",8,8,0,0
576,8710000US3612071,"ZCTA5 12071, New York",3,0,3,0
577,8710000US3612072,"ZCTA5 12072, New York",19,14,1,4
578,8710000US3612074,"ZCTA5 12074, New York",11,6,0,5
579,8710000US3612075,"ZCTA5 12075, New York",20,12,4,4
580,8710000US3612076,"ZCTA5 12076, New York",14,5,9,0
581,8710000US3612077,"ZCTA5 12077, New York",112,72,4,36
582,8710000US3612078,"ZCTA5 12078, New York",448,120,67,261
583,8710000US3612083,"ZCTA5 12083, New York",32,19,2,11
584,8710000US3612084,"ZCTA5 12084, New York",214,19,0,195
585,8710000US3612085,"ZCTA5 12085, New York",35,2,0,33
586,8710000US3612086,"ZCTA5 12086, New York",11,1,10,0
587,8710000US3612087,"ZCTA5 12087, New York",10,10,0,0
588,8710000US3612089,"ZCTA5 12089, New York",0,0,0,0
589,8710000US3612090,"ZCTA5 12090, New York",26,12,1,13
590,8710000US3612092,"ZCTA5 12092, New York",11,4,2,5
591,8710000US3612093,"ZCTA5 12093, New York",14,6,4,4
592,8710000US3612094,"ZCTA5 12094, New York",0,0,0,0
593,8710000US3612095,"ZCTA5 12095, New York",182,33,16,133
594,8710000US3612106,"ZCTA5 12106, New York",10,8,0,2
595,8710000US3612108,"ZCTA5 12108, New York",0,0,0,0
596,8710000US3612110,"ZCTA5 12110, New York",728,301,29,398
597,8710000US3612115,"ZCTA5 12115, New York",3,3,0,0
598,8710000US3612116,"ZCTA5 12116, New York",13,4,0,9
599,8710000US3612117,"ZCTA5 12117, New York",8,0,0,8
600,8710000US3612118,"ZCTA5 12118, New York",66,24,5,37
601,8710000US3612120,"ZCTA5 12120, New York",5,3,2,0
602,8710000US3612121,"ZCTA5 12121, New York",15,10,5,0
603,8710000US3612122,"ZCTA5 12122, New York",9,5,2,2
604,8710000US3612123,"ZCTA5 12123, New York",68,40,13,15
605,8710000US3612124,"ZCTA5 12124, New York",14,12,2,0
606,8710000US3612125,"ZCTA5 12125, New York",16,7,1,8
607,8710000US3612130,"ZCTA5 12130, New York",4,1,3,0
608,8710000US3612131,"ZCTA5 12131, New York",0,0,0,0
609,8710000US3612132,"ZCTA5 12132, New York",0,0,0,0
610,8710000US3612134,"ZCTA5 12134, New York",2,0,0,2
611,8710000US3612136,"ZCTA5 12136, New York",3,3,0,0
612,8710000US3612137,"ZCTA5 12137, New York",5,2,3,0
613,8710000US3612138,"ZCTA5 12138, New York",3,0,0,3
614,8710000US3612139,"ZCTA5 12139, New York",0,0,0,0
615,8710000US3612140,"ZCTA5 12140, New York",3,3,0,0
616,8710000US3612143,"ZCTA5 12143, New York",149,55,5,89
617,8710000US3612144,"ZCTA5 12144, New York",1082,389,39,654
618,8710000US3612147,"ZCTA5 12147, New York",5,3,0,2
619,8710000US3612148,"ZCTA5 12148, New York",75,50,0,25
620,8710000US3612149,"ZCTA5 12149, New York",16,8,4,4
621,8710000US3612150,"ZCTA5 12150, New York",13,9,1,3
622,8710000US3612151,"ZCTA5 12151, New York",10,3,1,6
623,8710000US3612153,"ZCTA5 12153, New York",6,6,0,0
624,8710000US3612154,"ZCTA5 12154, New York",9,8,0,1
625,8710000US3612155,"ZCTA5 12155, New York",8,5,0,3
626,8710000US3612156,"ZCTA5 12156, New York",0,0,0,0
627,8710000US3612157,"ZCTA5 12157, New York",5,4,1,0
628,8710000US3612158,"ZCTA5 12158, New York",206,97,24,85
629,8710000US3612159,"ZCTA5 12159, New York",158,77,13,68
630,8710000US3612160,"ZCTA5 12160, New York",2,2,0,0
631,8710000US3612161,"ZCTA5 12161, New York",0,0,0,0
632,8710000US3612164,"ZCTA5 12164, New York",1,0,1,0
633,8710000US3612165,"ZCTA5 12165, New York",0,0,0,0
634,8710000US3612166,"ZCTA5 12166, New York",4,4,0,0
635,8710000US3612167,"ZCTA5 12167, New York",16,4,0,12
636,8710000US3612168,"ZCTA5 12168, New York",19,14,0,5
637,8710000US3612169,"ZCTA5 12169, New York",0,0,0,0
638,8710000US3612170,"ZCTA5 12170, New York",45,25,6,14
639,8710000US3612172,"ZCTA5 12172, New York",16,4,0,12
640,8710000US3612173,"ZCTA5 12173, New York",28,23,2,3
641,8710000US3612174,"ZCTA5 12174, New York",2,2,0,0
642,8710000US3612175,"ZCTA5 12175, New York",5,0,5,0
643,8710000US3612176,"ZCTA5 12176, New York",4,4,0,0
644,8710000US3612177,"ZCTA5 12177, New York",0,0,0,0
645,8710000US3612180,"ZCTA5 12180, New York",6681,955,191,5535
646,8710000US3612182,"ZCTA5 12182, New York",1339,410,34,895
647,8710000US3612183,"ZCTA5 12183, New York",121,18,3,100
648,8710000US3612184,"ZCTA5 12184, New York",90,52,8,30
649,8710000US3612185,"ZCTA5 12185, New York",9,4,0,5
650,8710000US3612186,"ZCTA5 12186, New York",53,38,0,15
651,8710000US3612187,"ZCTA5 12187, New York",5,3,0,2
652,8710000US3612188,"ZCTA5 12188, New York",112,48,0,64
653,8710000US3612189,"ZCTA5 12189, New York",1285,295,16,974
654,8710000US3612190,"ZCTA5 12190, New York",0,0,0,0
655,8710000US3612192,"ZCTA5 12192, New York",23,15,8,0
656,8710000US3612193,"ZCTA5 12193, New York",2,0,2,0
657,8710000US3612194,"ZCTA5 12194, New York",0,0,0,0
658,8710000US3612195,"ZCTA5 12195, New York",0,0,0,0
659,8710000US3612196,"ZCTA5 12196, New York",18,13,2,3
660,8710000US3612197,"ZCTA5 12197, New York",7,7,0,0
661,8710000US3612198,"ZCTA5 12198, New York",80,66,1,13
662,8710000US3612202,"ZCTA5 12202, New York",5438,1067,258,4113
663,8710000US3612203,"ZCTA5 12203, New York",2023,716,72,1235
664,8710000US3612204,"ZCTA5 12204, New York",2087,557,44,1486
665,8710000US3612205,"ZCTA5 12205, New York",1522,845,119,558
666,8710000US3612206,"ZCTA5 12206, New York",8068,1438,325,6305
667,8710000US3612207,"ZCTA5 12207, New York",1192,20,12,1160
668,8710000US3612208,"ZCTA5 12208, New York",2525,584,68,1873
669,8710000US3612209,"ZCTA5 12209, New York",2957,1224,63,1670
670,8710000US3612210,"ZCTA5 12210, New York",4775,696,190,3889
671,8710000US3612211,"ZCTA5 12211, New York",227,174,17,36
672,8710000US3612222,"ZCTA5 12222, New York",0,0,0,0
673,8710000US3612302,"ZCTA5 12302, New York",260,155,16,89
674,8710000US3612303,"ZCTA5 12303, New York",2479,726,83,1670
675,8710000US3612304,"ZCTA5 12304, New York",3460,1197,135,2128
676,8710000US3612305,"ZCTA5 12305, New York",716,38,5,673
677,8710000US3612306,"ZCTA5 12306, New York",745,297,27,421
678,8710000US3612307,"ZCTA5 12307, New York",3223,490,148,2585
679,8710000US3612308,"ZCTA5 12308, New York",2400,537,56,1807
680,8710000US3612309,"ZCTA5 12309, New York",932,519,64,349
681,8710000US3612401,"ZCTA5 12401, New York",3669,1076,177,2416
682,8710000US3612404,"ZCTA5 12404, New York",59,42,9,8
683,8710000US3612405,"ZCTA5 12405, New York",16,10,0,6
684,8710000US3612406,"ZCTA5 12406, New York",5,4,0,1
685,8710000US3612407,"ZCTA5 12407, New York",1,1,0,0
686,8710000US3612409,"ZCTA5 12409, New York",7,4,0,3
687,8710000US3612410,"ZCTA5 12410, New York",6,0,1,5
688,8710000US3612411,"ZCTA5 12411, New York",4,0,0,4
689,8710000US3612412,"ZCTA5 12412, New York",6,6,0,0
690,8710000US3612413,"ZCTA5 12413, New York",40,10,0,30
691,8710000US3612414,"ZCTA5 12414, New York",693,195,52,446
692,8710000US3612416,"ZCTA5 12416, New York",0,0,0,0
693,8710000US3612417,"ZCTA5 12417, New York",35,15,9,11
694,8710000US3612418,"ZCTA5 12418, New York",0,0,0,0
695,8710000US3612419,"ZCTA5 12419, New York",2,0,1,1
696,8710000US3612420,"ZCTA5 12420, New York",4,2,2,0
697,8710000US3612421,"ZCTA5 12421, New York",4,4,0,0
698,8710000US3612422,"ZCTA5 12422, New York",0,0,0,0
699,8710000US3612423,"ZCTA5 12423, New York",4,0,0,4
700,8710000US3612424,"ZCTA5 12424, New York",0,0,0,0
701,8710000US3612427,"ZCTA5 12427, New York",2,0,0,2
702,8710000US3612428,"ZCTA5 12428, New York",678,210,56,412
703,8710000US3612429,"ZCTA5 12429, New York",11,8,1,2
704,8710000US3612430,"ZCTA5 12430, New York",14,10,2,2
705,8710000US3612431,"ZCTA5 12431, New York",4,0,2,2
706,8710000US3612432,"ZCTA5 12432, New York",3,0,0,3
707,8710000US3612433,"ZCTA5 12433, New York",4,4,0,0
708,8710000US3612434,"ZCTA5 12434, New York",10,10,0,0
709,8710000US3612435,"ZCTA5 12435, New York",11,6,1,4
710,8710000US3612436,"ZCTA5 12436, New York",2,2,0,0
711,8710000US3612438,"ZCTA5 12438, New York",0,0,0,0
712,8710000US3612439,"ZCTA5 12439, New York",1,0,0,1
713,8710000US3612440,"ZCTA5 12440, New York",27,17,4,6
714,8710000US3612441,"ZCTA5 12441, New York",0,0,0,0
715,8710000US3612442,"ZCTA5 12442, New York",0,0,0,0
716,8710000US3612443,"ZCTA5 12443, New York",46,30,12,4
717,8710000US3612444,"ZCTA5 12444, New York",0,0,0,0
718,8710000US3612446,"ZCTA5 12446, New York",96,51,9,36
719,8710000US3612448,"ZCTA5 12448, New York",2,2,0,0
720,8710000US3612449,"ZCTA5 12449, New York",56,27,6,23
721,8710000US3612450,"ZCTA5 12450, New York",0,0,0,0
722,8710000US3612451,"ZCTA5 12451, New York",19,10,2,7
723,8710000US3612452,"ZCTA5 12452, New York",0,0,0,0
724,8710000US3612453,"ZCTA5 12453, New York",4,0,0,4
725,8710000US3612454,"ZCTA5 12454, New York",0,0,0,0
726,8710000US3612455,"ZCTA5 12455, New York",9,0,6,3
727,8710000US3612456,"ZCTA5 12456, New York",14,6,8,0
728,8710000US3612457,"ZCTA5 12457, New York",2,2,0,0
729,8710000US3612458,"ZCTA5 12458, New York",70,34,7,29
730,8710000US3612459,"ZCTA5 12459, New York",1,1,0,0
731,8710000US3612460,"ZCTA5 12460, New York",5,5,0,0
732,8710000US3612461,"ZCTA5 12461, New York",6,5,0,1
733,8710000US3612463,"ZCTA5 12463, New York",11,9,2,0
734,8710000US3612464,"ZCTA5 12464, New York",13,10,0,3
735,8710000US3612465,"ZCTA5 12465, New York",4,2,0,2
736,8710000US3612466,"ZCTA5 12466, New York",87,43,10,34
737,8710000US3612468,"ZCTA5 12468, New York",1,1,0,0
738,8710000US3612469,"ZCTA5 12469, New York",3,0,3,0
739,8710000US3612470,"ZCTA5 12470, New York",2,0,0,2
740,8710000US3612471,"ZCTA5 12471, New York",4,0,0,4
741,8710000US3612472,"ZCTA5 12472, New York",28,7,6,15
742,8710000US3612473,"ZCTA5 12473, New York",0,0,0,0
743,8710000US3612474,"ZCTA5 12474, New York",1,0,0,1
744,8710000US3612475,"ZCTA5 12475, New York",0,0,0,0
745,8710000US3612477,"ZCTA5 12477, New York",282,129,19,134
746,8710000US3612480,"ZCTA5 12480, New York",19,7,3,9
747,8710000US3612481,"ZCTA5 12481, New York",31,24,3,4
748,8710000US3612482,"ZCTA5 12482, New York",28,9,0,19
749,8710000US3612483,"ZCTA5 12483, New York",5,0,3,2
750,8710000US3612484,"ZCTA5 12484, New York",35,10,6,19
751,8710000US3612485,"ZCTA5 12485, New York",0,0,0,0
752,8710000US3612486,"ZCTA5 12486, New York",13,10,3,0
753,8710000US3612487,"ZCTA5 12487, New York",101,35,14,52
754,8710000US3612489,"ZCTA5 12489, New York",25,9,4,12
755,8710000US3612490,"ZCTA5 12490, New York",0,0,0,0
756,8710000US3612491,"ZCTA5 12491, New York",24,20,4,0
757,8710000US3612492,"ZCTA5 12492, New York",0,0,0,0
758,8710000US3612493,"ZCTA5 12493, New York",16,9,2,5
759,8710000US3612494,"ZCTA5 12494, New York",9,4,0,5
760,8710000US3612495,"ZCTA5 12495, New York",2,2,0,0
761,8710000US3612496,"ZCTA5 12496, New York",9,1,1,7
762,8710000US3612498,"ZCTA5 12498, New York",89,43,13,33
763,8710000US3612501,"ZCTA5 12501, New York",65,18,8,39
764,8710000US3612502,"ZCTA5 12502, New York",9,9,0,0
765,8710000US3612503,"ZCTA5 12503, New York",10,8,1,1
766,8710000US3612504,"ZCTA5 12504, New York",0,0,0,0
767,8710000US3612507,"ZCTA5 12507, New York",0,0,0,0
768,8710000US3612508,"ZCTA5 12508, New York",2938,1226,115,1597
769,8710000US3612512,"ZCTA5 12512, New York",6,6,0,0
770,8710000US3612513,"ZCTA5 12513, New York",7,0,0,7
771,8710000US3612514,"ZCTA5 12514, New York",39,27,1,11
772,8710000US3612515,"ZCTA5 12515, New York",76,28,4,44
773,8710000US3612516,"ZCTA5 12516, New York",6,2,0,4
774,8710000US3612517,"ZCTA5 12517, New York",8,3,0,5
775,8710000US3612518,"ZCTA5 12518, New York",117,40,4,73
776,8710000US3612520,"ZCTA5 12520, New York",28,16,0,12
777,8710000US3612521,"ZCTA5 12521, New York",22,9,4,9
778,8710000US3612522,"ZCTA5 12522, New York",145,66,14,65
779,8710000US3612523,"ZCTA5 12523, New York",10,9,0,1
780,8710000US3612524,"ZCTA5 12524, New York",789,481,44,264
781,8710000US3612525,"ZCTA5 12525, New York",56,30,4,22
782,8710000US3612526,"ZCTA5 12526, New York",26,14,5,7
783,8710000US3612527,"ZCTA5 12527, New York",21,6,4,11
784,8710000US3612528,"ZCTA5 12528, New York",635,383,16,236
785,8710000US3612529,"ZCTA5 12529, New York",34,8,1,25
786,8710000US3612530,"ZCTA5 12530, New York",1,0,0,1
787,8710000US3612531,"ZCTA5 12531, New York",61,51,5,5
788,8710000US3612533,"ZCTA5 12533, New York",1032,822,67,143
789,8710000US3612534,"ZCTA5 12534, New York",1879,452,101,1326
790,8710000US3612538,"ZCTA5 12538, New York",682,334,29,319
791,8710000US3612540,"ZCTA5 12540, New York",123,100,2,21
792,8710000US3612542,"ZCTA5 12542, New York",266,127,20,119
793,8710000US3612543,"ZCTA5 12543, New York",323,224,8,91
794,8710000US3612545,"ZCTA5 12545, New York",69,12,7,50
795,8710000US3612546,"ZCTA5 12546, New York",61,16,4,41
796,8710000US3612547,"ZCTA5 12547, New York",131,41,14,76
797,8710000US3612548,"ZCTA5 12548, New York",86,44,5,37
798,8710000US3612549,"ZCTA5 12549, New York",494,377,12,105
799,8710000US3612550,"ZCTA5 12550, New York",11874,4199,473,7202
800,8710000US3612553,"ZCTA5 12553, New York",2868,1728,94,1046
801,8710000US3612561,"ZCTA5 12561, New York",543,266,21,256
802,8710000US3612563,"ZCTA5 12563, New York",200,187,2,11
803,8710000US3612564,"ZCTA5 12564, New York",180,132,10,38
804,8710000US3612565,"ZCTA5 12565, New York",29,13,0,16
805,8710000US3612566,"ZCTA5 12566, New York",280,186,10,84
806,8710000US3612567,"ZCTA5 12567, New York",25,5,4,16
807,8710000US3612569,"ZCTA5 12569, New York",278,160,18,100
808,8710000US3612570,"ZCTA5 12570, New York",204,163,9,32
809,8710000US3612571,"ZCTA5 12571, New York",113,53,2,58
810,8710000US3612572,"ZCTA5 12572, New York",87,57,11,19
811,8710000US3612574,"ZCTA5 12574, New York",7,0,1,6
812,8710000US3612575,"ZCTA5 12575, New York",80,66,8,6
813,8710000US3612577,"ZCTA5 12577, New York",96,81,0,15
814,8710000US3612578,"ZCTA5 12578, New York",23,14,3,6
815,8710000US3612580,"ZCTA5 12580, New York",110,83,7,20
816,8710000US3612581,"ZCTA5 12581, New York",25,11,2,12
817,8710000US3612582,"ZCTA5 12582, New York",69,68,1,0
818,8710000US3612583,"ZCTA5 12583, New York",35,14,2,19
819,8710000US3612585,"ZCTA5 12585, New York",27,21,1,5
820,8710000US3612586,"ZCTA5 12586, New York",892,618,25,249
821,8710000US3612589,"ZCTA5 12589, New York",717,538,17,162
822,8710000US3612590,"ZCTA5 12590, New York",2260,1278,110,872
823,8710000US3612592,"ZCTA5 12592, New York",37,18,7,12
824,8710000US3612594,"ZCTA5 12594, New York",258,191,22,45
825,8710000US3612601,"ZCTA5 12601, New York",10972,2579,444,7949
826,8710000US3612603,"ZCTA5 12603, New York",4227,2304,180,1743
827,8710000US3612604,"ZCTA5 12604, New York",0,0,0,0
828,8710000US3612701,"ZCTA5 12701, New York",2434,575,127,1732
829,8710000US3612719,"ZCTA5 12719, New York",24,20,0,4
830,8710000US3612720,"ZCTA5 12720, New York",1,1,0,0
831,8710000US3612721,"ZCTA5 12721, New York",206,166,11,29
832,8710000US3612722,"ZCTA5 12722, New York",0,0,0,0
833,8710000US3612723,"ZCTA5 12723, New York",41,15,8,18
834,8710000US3612724,"ZCTA5 12724, New York",3,3,0,0
835,8710000US3612725,"ZCTA5 12725, New York",2,0,2,0
836,8710000US3612726,"ZCTA5 12726, New York",20,10,0,10
837,8710000US3612729,"ZCTA5 12729, New York",63,12,35,16
838,8710000US3612732,"ZCTA5 12732, New York",9,5,3,1
839,8710000US3612733,"ZCTA5 12733, New York",53,17,2,34
840,8710000US3612734,"ZCTA5 12734, New York",26,5,4,17
841,8710000US3612736,"ZCTA5 12736, New York",0,0,0,0
842,8710000US3612737,"ZCTA5 12737, New York",25,17,0,8
843,8710000US3612738,"ZCTA5 12738, New York",19,13,0,6
844,8710000US3612740,"ZCTA5 12740, New York",33,10,2,21
845,8710000US3612741,"ZCTA5 12741, New York",11,6,0,5
846,8710000US3612742,"ZCTA5 12742, New York",17,11,0,6
847,8710000US3612743,"ZCTA5 12743, New York",5,0,1,4
848,8710000US3612745,"ZCTA5 12745, New York",0,0,0,0
